job_id,tag_id,company,position,main_tasks,requirements,preferred,skill_tags,location
356856,872,구글(Google),"Outcome Customer Engineer, Google Cloud (Korean, English)","• Lead a team of CE, focusing on team culture, talent strategy, and skills development to deliver successful cloud transformation outcomes for customers and accelerate value realization.
• Foster customer partnership and provide thought leadership related to cloud, cross-pillar solutions, and expansion opportunities to drive technical wins.
• Partner with Sales to define technical go-to-market strategies and delivery plans, with a focus on winning new workloads and driving consumption within existing ones.
• Balance technical leadership with operational excellence; lead workload and opportunity review meetings and provide insight into how to achieve a technical agreement and migration strategy.
• Work cross-functionally across Google, partners, and your team to resolve technical roadblocks.","• Bachelor's degree or equivalent practical experience.
• 10 years of experience with cloud native architecture in a customer-facing or support role.
• Leadership experience (e.g., people management, team lead, mentorship, coaching).
• Experience with cloud engineering, on-premise engineering, virtualization, or containerization platforms.
• Experience with technical conversations, demos, prototyping, or workshops with customers.
• Ability to communicate in English and Korean fluently as this is a customer-facing role that requires interactions in English and Korean with local stakeholders.","• Experience with software lifecycles, building tools, and architecting/developing software for scalable, distributed systems (e.g., data platform, AI/ML, infrastructure).
• Experience as a pre-sales manager or technical customer-facing people manager within a professional services or sales engineering team.
• Experience managing a team through pre-sales processes and career development (e.g., account mapping, quota setting, performance management, managing sensitive information).
• Experience engaging with, and presenting to, technical stakeholders/executive leaders.
• Experience in delivery and consumption plans for cross-pillar cloud solutions.",[],"서울특별시 강남구 테헤란로 152 (역삼동, 강남파이낸스센터 22층)"
356782,872,에스제이에이치스튜디오,서버 개발자 (3년 이상),"[주요 업무] 
• Server Developer
• 자사 웹 보드 게임 서버 개발
• 분석, 설계, 구현 포함 및 유지보수

[사용 기술]
• Scala
• Cassandra
• Akka framewrork","• 관련 전공
• Java language 사용 경험",구성원과 조화롭고 즐겁게 일할 수 있는 분,[],재택
356757,872,벙커키즈,[위프(WHIF)] Tech - Backend Engineer,"[기술 스택]
• API/Server
  • Node.js : Fastify 프레임워크
  • Python : FastAPI 프레임워크
  • TypeScript : 타입 세이프한 개발
  • ConnectRPC : 타입 세이프 RPC 통신
  • ORM : Prisma
  • 인증 : JWT 기반 인증 시스템(Supbase Auth)
  • API 문서화 : Swagger/OpenAPI
  • 실시간 통신 : SSE (Server-Sent Events)

• AI/LLM
  • OpenRouter
  • Langfuse
  • Anthropic Claude API 통합
  • Google Vertex AI 통합

• Infrastructure
  • BaaS : Supabase
  • 모니터링 : NewRelic
  • CI/CD : GitHub Actions
  • 컨테이너 : Docker
  • 결제 : PortOne

[주요 업무]
• Node.js(Fastify), TypeScript, Python(FastAPI)을 활용한 고성능 API 서버 개발
• ConnectRPC를 통한 타입 세이프한 Frontend-Backend 통신 구현
• AI/LLM API를 활용한 지능형 서비스 개발 및 프롬프트 엔지니어링
• Clean Architecture 기반 비즈니스 로직 설계 및 구현
• 데이터베이스 설계, 최적화 및 마이그레이션 관리
• 모노레포 환경에서 Frontend/Backend 코드 공유 및 통합 관리
• Product Owner와 협업하여 기술적 요구사항을 정의하고 확장 가능한 아키텍처 설계","• 백엔드 개발 경험 2년 이상 보유
• Node.js 또는 Python을 활용한 API 서버 개발 경험이 있는 분
• RESTful API 설계 및 구현 경험이 있는 분
• 데이터베이스 설계 및 쿼리 최적화 경험이 있는 분
• 비즈니스 요구사항을 기술적으로 구현하고 확장 가능한 아키텍처를 설계할 수 있는 분","• TypeScript를 활용한 대규모 프로젝트 개발 경험
• ConnectRPC, gRPC 등 RPC 프레임워크 사용 경험
• AI/LLM API 통합 및 프롬프트 엔지니어링 경험
• React 및 TypeScript를 활용한 프론트엔드 개발 경험
• Supabase, Prisma 등 모던 데이터베이스 도구 사용 경험
• 모노레포 환경에서의 개발 경험
• Docker 및 CI/CD 파이프라인 구축 경험
• 오픈소스 기여 또는 기술 블로그 운영
• 초기 스타트업에서 제너럴리스트로서 제품의 핵심적인 개발을 담당한 경험
• 캐릭터 챗봇, 창작 콘텐츠, 감성 기반 대화 등 몰입형 콘텐츠 서비스 개발 경험","['React', 'Next.js']","서울 강남구 논현로87길 19, 10층 BUNKERKIDS"
356748,872,나니아랩스,AI Product Engineer (SW 개발),"• 제품의 E2E 오너십: 가설  프로토타입  프로덕션까지 기능을 직접 설계·구현·배포합니다.
• Desktop 전환: 제조 현장에 맞는 클라이언트 경험을 함께 만들어갑니다.
• Agentic 워크플로우 개발: AI가 설계 과정에 자연스럽게 녹아드는 경험을 제품에 구현합니다.
• AI를 기본 작업도구로 활용: 에이전트 기반 개발을 전제로, 본인과 팀의 생산성을 배수로 끌어올립니다.
• 비즈니스 임팩트로 결과 정의: 기능 완성이 아니라 설계자의 실제 사용·채택까지의 결과를 성과로 봅니다.","• 소프트웨어 개발 경력 3년 이상 (또는 이에 준하는 실력을 보유하신 분)
• TypeScript(React/Next.js) 또는 Python(FastAPI) 중 최소 한쪽에 강한 프로덕트 빌드 경험과, 다른 한쪽으로 기꺼이 영역을 확장할 의지를 가진 분
• AI를 기본값으로 일하는 분: 에이전트 기반 개발에 익숙하고, “내가 할 일“과 “AI에게 맡길 일“을 빠르게 재정의하는 분
• 1인칭 오너십을 갖춘 분: 문제 제기에 그치지 않고 대안을 코드로 먼저 내미는 분
• 경계 해체형 학습자: BE·FE·ML·3D·Desktop·인프라 중 어떤 영역이든, 제품에 필요하면 직접 배워 해결하는 분
• 팀 앰플리파이어: 스타플레이어보다 러닝메이트를 택하고, 자신의 지식을 동료가 편하게 쓸 수 있도록 공유하는 분","• LLM·Agent 기반 제품을 기획부터 프로덕션 배포까지 E2E로 만들어본 경험
• 웹기반 풀스택 경험: React/Next.js + TypeScript, FastAPI + RDB
• 컨테이너·오케스트레이션 기반 서비스 운영 경험
• 관측 가능성(Observability) 기반 운영 경험
• Desktop 앱 빌드 경험 (오프라인/온프레미스 배포 포함)
• 제조·설계 도메인 또는 엔터프라이즈 B2B 제품 경험","['React', 'Python', 'TypeScript', 'Docker', 'Nginx', 'CUDA', 'FastAPI']","서울 마포구 백범로31길 21, 서울창업허브 409호"
356733,872,한국공간데이터,풀스택 엔지니어,"• 공간 자원을 운영하기 위한 플랫폼 서비스의 프론트엔드와 API를 설계하고 개발합니다
• 여러가지 공간 데이터를 활용한 프로덕트를 기획 단계부터 함께 고민하고 만들어 나갑니다.
• AI 코딩 도구를 적극 활용하여 개발 생산성을 높이고, 더 나은 제품을 빠르게 만들어 나갑니다
• 프로젝트에 따라 Next.js + TypeScript 풀스택, Kotlin + Spring Boot 등 다양한 기술 스택을 활용합니다.
• GitHub Actions를 이용한 CI/CD와 AWS 클라우드(EKS, Lambda) 위에서 서비스를 운영하고 있습니다.","• 5년 이상의 풀스택 개발 경력이 있으신 분
• Claude Code, Codex 등 AI 코딩 도구를 일상적으로 활용하여 개발하는 AI Native 개발 역량을 갖추신 분
• 프론트엔드 또는 백엔드 중 하나의 영역에 깊은 전문성을 가지고, 다른 영역에도 관심과 기본 역량을 갖추신 분
• TypeScript, Kotlin 중 하나 이상의 언어를 깊이 이해하고 프로젝트에 적용해 보신 경험이 있으신 분
• React(Next.js) 또는 Spring Boot 기반의 서비스를 개발하고 운영해 본 경험이 있으신 분
• 관계형 데이터베이스(PostgreSQL, MySQL 등)에 대한 이해와 활용 경험이 있으신 분
• Git, Jira 등의 협업 도구를 활용해 보신 분
• 동료들과 협업하여 도움을 주실 수 있는 분","• AI 도구를 활용하여 개발 워크플로우를 개선하거나 자동화해 본 경험이 있으신 분
• 프론트엔드와 백엔드를 넘나들며 기능을 End-to-End로 구현해 본 경험이 있으신 분
• AWS 등 클라우드 서비스를 활용한 인프라 운영 경험이 있으신 분
• REST API 설계, OpenAPI 스펙 기반 개발 경험이 있으신 분
• Docker, Kubernetes(EKS) 등 컨테이너 기반 배포 환경에 익숙하신 분
• 디자인 시스템 구축 또는 활용 경험이 있으신 분
• SaaS 프로덕트의 설계 및 구축 경험이 있으신 분
• 결제, 구독 시스템 개발 경험이 있으신 분
• 새로운 도전을 즐기시는 분",[],서울특별시 서초구 서초대로46길 19-12 서초안빌딩 2층
356657,872,쿠팡,쿠팡페이 백엔드 팀장 (Engineering Manager),"• 쿠팡페이는 쿠팡을 온라인 결제가 가장 편리한 사이트로 만드는 것을 목표로 합니다.
• 쿠팡페이가 제공하는 다양한 서비스를 담당하는 Product Engineering팀의 개발 매니저로서, 독보적인 핀테크 서비스를 개발하는 데 참여하고, 코드 리뷰를 통해 좋은 품질의 코드로 보다 고도화된 결제 서비스를 제공하는 역할을 담당합니다.
• 국내 최초 원터치 결제 시스템인 ""쿠페이""를 안정적으로 제공하고 고도화하는 역할 또한 Product Engineering 팀 개발자의 역할 중 하나입니다.
• 천 만 명의 고객들이 보다 향상된 결제 서비스를 이용할 수 있도록 문제를 함께 해결하고, 서비스를 개발합니다.
• 또한 회계팀, 자금팀, Fintech 개발팀과 협업하여 Fintech 백오피스를 개발/운영하는 등 고객에게 보다 빠르고 편리한 결제 경험을 선사하기 위해, 다양한 유관 부서와의 협업에 주도적으로 참여합니다.","• 소프트웨어 개발 경험 10년 이상
• 매니저 관리를 포함한 관리 경험 2년 이상 (멘토, 테크 리드 경험 포함)
• 프로덕트 또는 프로그램 관리 팀과 협업한 경험
• Agile 환경에서 다수의 동시성 프로그램, 프로젝트, 개발팀을 관리한 경험
• 기술 비전을 정의하고 미션 크리티컬 프로젝트의 로드맵을 구축한 경험 - 이 과정에서 stakeholder와 리드 엔지니어 사이에서 의견을 조율한 경험
• 무한한 혁신의 기회를 발굴하고자 다른 엔지니어링 팀들과 협업해 개방적이고 확장 가능한 플랫폼을 구축한 경험
• 엔지니어링과 테스팅에 관한 탄탄한 기본 지식 - 설계 관련 업계의 best practice에 관한 지식
• 크리티컬한 시스템 이슈를 딥다이브하고 처리한 경험
• JPA, MSA에 대한 이해도가 높으신 분
• Java / Spring / Kotlin 환경에서의 업무 경험","• 컴퓨터 과학 학사 및/또는 석사 학위 소지자 혹은 이에 준하는 경력
• Payment 도메인에서 근무 경험이 있는 분
• 대규모 글로벌 시스템 아키텍처 설계 및 개발 경험
• 기술 로드맵과 비전을 정의한 경험
• AWS 클라우드 컴퓨팅 활용 경험
• Kubernetes 환경에서의 개발 경험
• Spark, Hadoop, Cassandra, Kafka, Airflow를 사용한 데이터 파이프라인 개발 경험
• 애자일 소프트웨어 방법론이 익숙하신 분
• 대용량 데이터의 대사 작업이 익숙하신 분","['Java', 'Python', 'SQL', 'AWS', 'Go', 'Docker', 'Spring Framework', 'Kubernetes']",서울특별시 송파구 송파대로 570
356656,872,카티어스,백엔드 개발자 (5년 이상),"• MSA 기반 도메인 서비스 개발 및 고도화: Spring Boot 환경에서 도메인 서비스를 개발합니다. MariaDB, Redis를 활용하며, Feign Client 및 REST API 기반 통신과 서킷 브레이커 등 안정성 확보를 위한 아키텍처를 설계하고 구현합니다.
• 이벤트 기반 아키텍처(EDA)로의 확장: 현재 메시징 용도로 사용 중인 Kafka를 향후 이벤트 기반 아키텍처로 확장하는 로드맵을 주도적으로 설계하고 팀과 함께 만들어갑니다.
• 시스템 성능 개선 및 배포 운영: k6를 활용한 성능 테스트 및 튜닝을 진행하며, Kubernetes 기반의 배포 및 모니터링 환경을 인프라/데브옵스 동료들과 협업하여 운영합니다.
• [중장기 과제] 검색 경험(UX) 고도화: 서비스 성장에 발맞춰 Elasticsearch 기반의 검색 엔진을 최적화하고 사용자 검색 경험을 개선합니다.
• 개발 문화 주도: 적극적인 코드 리뷰와 아키텍처 설계 논의를 통해 팀의 전반적인 기술 역량을 높이는 데 기여합니다.","• 백엔드 개발 경력 5년 이상이신 분
• Java 또는 Kotlin 기반의 Spring / Spring Boot REST API 서비스 개발 경험이 있으신 분
• MariaDB, Redis 등 RDBMS 및 NoSQL 데이터 저장소 활용에 능숙하신 분
• MSA(Microservices Architecture) 환경에서의 서비스 설계 및 개발 경험이 있으신 분
• 성능 측정 및 부하 테스트(k6 등)에 대한 이해도가 있으신 분
• 업무의 목적과 맥락을 파악하고, 이슈와 리스크를 조기에 투명하게 공유하며 끝까지 완수하는 강한 오너십을 갖춘 분

＜함께 일하고 싶은 분＞
• 주도적인 성장을 추구하는 분: 단순한 CRUD 반복을 넘어, MSA, 비동기 메시징, 성능 최적화 등 깊이 있는 기술적 도전을 즐기시는 분
• 집요하게 파고드는 문제 해결사: ""모른다""에서 멈추지 않고, 공식 문서와 코드, 실험을 통해 끝까지 원인을 규명하고 해결책을 찾는 분
• 'Why'를 먼저 묻는 분: 코드 작성에 앞서 ""이 일이 사용자에게 어떤 가치를 줘야하는가?"", ""무엇이 성공 기준인가?""를 고민하고 목적에 맞게 움직이는 분
• 데이터와 수치로 증명하는 분: 시스템이 ""돌아간다""에 만족하지 않고, 성능 지표와 수치를 통해 결과를 객관적으로 검증하시는 분
• 팀의 성장을 나의 성장으로 여기는 분: 막힌 문제는 투명하게 공유하여 함께 풀고, 성과와 책임 모두 ""우리가 해냈다""는 팀 단위의 마인드셋을 가진 분","• Kafka 기반 비동기 메시징 시스템 및 이벤트 기반 아키텍처(EDA) 설계 경험
• Elasticsearch 색인 설계 및 검색 튜닝 경험
• Feign Client 및 서킷 브레이커(Resilience4j 등)를 활용한 장애 전파 제어 경험
• 부하 테스트 도구(k6, JMeter 등)를 CI/CD 파이프라인에 통합해 본 경험
• Prometheus, Grafana, ELK 스택 등을 활용한 모니터링 및 로깅 시스템 활용 경험
• 단위/통합 테스트 코드 작성이 자연스러운 개발 습관으로 자리 잡으신 분","['GitHub', 'PyTorch', 'Tensorflow', 'Python', 'Docker']",서울 송파구 석촌호수로 194
356619,872,빅스데이터,AI 엔지니어링 아키텍트,"• 컴파운드 AI 시스템 설계: LangChain 및 LangGraph를 기반으로 한 Multi-agent 협업 로직 및 워크플로우 설계
• AI 백엔드 개발: FastAPI, gRPC, GraphQL을 활용하여 실시간 지연시간을 최소화한 확장성 있는 에이전트 API 서버 구축
• 지식 체계 및 GraphDB 구축: Neo4j 등 GraphDB를 활용한 지식 그래프 설계 및 비즈니스 메타데이터, 데이터 카탈로그 구축을 통한 에이전트의 context 추론 능력 고도화
• 운영 가시성 및 거버넌스 확보: 시스템 리소스, LLM 토큰 사용량 모니터링, 상세 로그 및 Audit 기록 시스템 구축을 통한 운영 안정성 확보
• 보안 및 권한 체계 설계: IAM기반의 정교한 권한 관리를 통해 데이터 접근 제어 및 사용자별 에이전트 기능 제한 로직 구현
• 데이터 질의 자동화: Tableau VDS(VizQL Data Source) 및 SQL 쿼리 생성을 위한 LLM 기반 자연어-to-데이터 인터페이스 최적화
• 지능형 파이프라인 관리: 에이전트의 메모리 관리, 도구 연동, 의미 기반 필드 매핑 로직 구현","• 대졸이상(4년제)
• Tableau API, VDS 개념에 대한 경험 or 학습 의지 
• 객체 지향 및 함수형 프로그래밍에 능숙하며, Python을 활용한 대규모 시스템 개발 경험이 풍부하신 분
• 에이전트 프레임워크 경험: LangChain, LangGraph를 활용하여 복잡한 상태 머신 및 비즈니스 로직을 구현해 보신 분
• 아키텍처 설계 역량: 컴포넌트 기반 설계에 능숙하며, 확장성과 유지보수성을 고려한 시스템 아키텍처 설계가 가능하신 분
• API 통신 이해: FastAPI, gRPC, GraphQL 를 활용하여 고성능 통신 환경을 구축해 본 경험
• 시스템 운영 및 보안 이해도: 토큰 비용 최적화, Audit Log 설계 및 Cloud IAM 또는 이에 준하는 권한 관리 시스템 운영 경험
• Java 기반 레거시 시스템 또는 라이브러리와의 연동 구조를 이해하고 협업할 수 있는 분
• 논리적 문제 해결: 복잡한 비즈니스 요구사항을 기술적인 컴포넌트로 분해하고 논리적인 처리 로직으로 구현하는 능력","• Redis 등 캐시/메시징 시스템을 활용한 성능 최적화 경험
• Docker 기반 개발 환경 구성 및 컨테이너화 경험
• 엔터프라이즈 AI 관리 경험: 대규모 사용자 환경에서 토큰 할당량 제어 및 비용 모니터링 대시보드를 구축해 본 경험
• 복합 데이터 모델링 역량:Neo4j 등 GraphDB를 활용한 지식 구조화 경험 및 Milvus 등 벡터 DB 기반의 RAG 시스템 고도화 경험이 있으신 분
• MCP 를 통해 개발 생산성 체계와 워크플로우를 설계/운영해 본 경험
• 프롬프트 가드레일: 하네스 구축을 통해 AI 생성 코드 및 답변의 품질 가드레일을 수립해 본 경험
• Full-stack 이해도: React 및 Node.js 기반 프론트엔드 구조에 대한 이해가 있어 원활한 인터페이스 협업이 가능하신 분
• MLOps: AI 시스템 모니터링, 평가 환경 및 CI/CD 파이프라인 구축 경험
• 모니터링: grafana, elk 등 모니터링 시스템 구축 경험",[],"서울 강남구 테헤란로 616, 5층"
356538,872,엠에스오토텍,풀스택 개발자｜스마트팩토리 시스템(공장 운영 자동화/효율화) 개발,"• 공장 자동화/효율화 시스템 개발 및 유지보수
   • MES, SCM, 공장 통합 관제, 공장 물류 관제, 공장 예지 보전 등
   • 공장 자동화 시스템(AI) 개발
• Backend API 개발(FastAPI)
• 웹 Frontend 개발(React / Next.js 등)
• 모바일 앱 개발(Kotlin, React)
• 공장내 하드웨어 장비(RFID, QR, OPCUA) 등 과의 연동 처리 로직 개발
• 외부 시스템 연동 개발 (SAP, EDI 등)","• 풀스택 개발 경력 7년 이상
• AI 개발 프로세스 경험 (Claude Code)
• Python 기반 Backend 개발 경험 (FastAPI 경험 우대)
   • REST API 설계 및 개발 경험
   • DB 설계 및 SQL 활용 능력
• React, Next.js 등 Frontend 개발 경험
• 운영 서비스 개발 및 유지보수 경험
• 외부 시스템 또는 장비 연동 개발 경험
• Git 기반 협업 경험
• Jira, Confluence 등 협업 툴 활용 경험
• 매주 화/수 군산 출장 가능 (자차 필요)","• 스마트팩토리, 제조, 물류, MES, SCM 등 관련 도메인 경험
• RFID, QR, PLC, OPC UA 등 현장 장비 연동 경험
• 실시간 데이터 처리 또는 상태 기반 시스템 개발 경험
• AWS 등 클라우드 환경에서의 개발 경험
• 대규모 서비스 운영 및 장애 대응 경험
• 태블릿/키오스크 등 현장 단말 시스템 개발 경험
• 레거시 시스템 개선 및 구조 리팩토링 경험",[],"전북특별자치도 군산시 생멀로 72, 명신기술교육원"
356437,872,카카오페이증권(kakaopay증권),코어뱅킹시스템 개발자 (시니어),"업무내용
 • 증권 계좌의 입출금, 이체, 환전, 정산과 관련된 코어 시스템 개발 및 유지보수를 담당해요.
 • 입출금 트랜잭션 안정성 확보와 장애 대응 체계 구축을 주도하며 모던 아키텍처 전환을 담당해요.
 • 신규 금융투자상품 개발 및 운영 업무를 담당해요.
 • JVM 기반(Java/Kotlin, Spring)으로 증권 원장 시스템을 설계하고 개발해요.
 • MSA 아키텍처 환경에서 원장 도메인의 핵심 기능을 구현하고 안정적으로 운영해요.
 • 기존 레거시 원장 시스템(C 언어 기반 등)을 분석하고, 단계적인 전환 및 현대화 과제를 수행해요.
 • 증권 비즈니스 도메인 요구사항을 이해하고 이를 시스템 설계와 구현에 반영해요.
 • 원장 데이터의 정합성, 일관성, 신뢰성을 보장하기 위한 구조를 설계하고 지속적으로 개선해요.
 • 테스트 코드 작성과 코드 리뷰를 통해 시스템 품질과 안정성을 높여요.
 • 유관 부서(기획, 운영, 인프라 등)와 협업하여 원장 관련 이슈를 해결해요.","• Java 또는 Kotlin 기반의 백엔드 개발 경험을 보유하고 Spring 프레임워크 환경에서 개발할 수 있는 분을 찾아요.
• RDBMS 기반 트랜잭션 처리와 데이터 모델링에 대한 이해를 갖춘 분을 찾아요.
• 복잡한 도메인 또는 대규모 시스템 개발 경험이 있는 분을 찾아요.
• 레거시 시스템을 이해하고 개선하거나 전환(Migration) 프로젝트에 참여할 수 있는 분을 찾아요.
• 팀 내외 이해관계자와 원활하게 협업할 수 있는 커뮤니케이션 역량을 갖춘 분을 찾아요.
• 논리적이고 체계적인 문제해결 능력 및 커뮤니케이션 능력이 있으신 분을 원해요.
• 증권업의 새로운 기술적 변화와 혁신을 초기단계부터 함께 이끌어나가고 싶으신 분을 원해요.","• 증권, 금융, 원장(Core Banking/Trading Ledger) 시스템 개발 경험이 있으면 좋아요.
• MSA 기반 시스템을 설계하거나 운영해본 경험이 있으면 좋아요.
• C/C++ 등 레거시 언어 기반 시스템을 분석하거나 연동해본 경험이 있으면 좋아요.
• 대용량 트랜잭션 처리 또는 고신뢰·고가용성 시스템을 다뤄본 경험이 있으면 좋아요.
• 시스템 전환, 리팩토링, 현대화 프로젝트 경험이 있으면 좋아요.",[],경기도 성남시 분당구 판교역로 166 카카오아지트
356357,872,이스트소프트(ESTsoft),[ESTsecurity] Windows C++ 어플리케이션 개발자,"[이런 업무를 담당합니다]
- 윈도우용 알약 공개용/기업용 제품 개발  
- 윈도우용 알약 내PC지키미 제품 개발
- 윈도우용 제품군을 관리하는 통합 에이전트 개발","- Windows 환경에서 C++ 어플리케이션 개발 경력 5년 내외 
- Modern C++(C++11 이상) 문법 및 라이브러리 활용 능력 
- 멀티쓰레드, 네트워크, 파일 시스템 등 OS 내부 구조에 대한 이해 
- 원활한 커뮤니케이션 능력
- 문제 해결 및 논리적 사고 능력","- 윈도우 시스템 프로그래밍(드라이버, Hooking/Injection, 커널 프로그래밍 등) 경험
- 리버스 엔지니어링 및 악성코드 분석 경험 
- 다양한 OS(Windows, Linux, macOS)를 동시에 지원하는 멀티 플랫폼 개발 경험 
- 소프트웨어 개발 및 배포 관점에서 Dependency에 대한 이해 
- C#, Python 등 타 언어 활용 경험",[],서울특별시 서초구 반포대로 3 이스트빌딩
356356,872,이스트소프트(ESTsoft),[ESTsecurity] Windows C++ 어플리케이션 개발자 (5~10년),"[이런 업무를 담당합니다]
- 윈도우용 알약 공개용/기업용 제품 개발  
- 윈도우용 알약 내PC지키미 제품 개발
- 윈도우용 제품군을 관리하는 통합 에이전트 개발","- Windows 환경에서 C++ 어플리케이션 개발 경력 5~10년 내외  
- Modern C++(C++11 이상) 문법 및 라이브러리 활용 능력 
- 멀티쓰레드, 네트워크, 파일 시스템 등 OS 내부 구조에 대한 이해 
- 원활한 커뮤니케이션 능력
- 문제 해결 및 논리적 사고 능력","- 윈도우 시스템 프로그래밍(드라이버, Hooking/Injection, 커널 프로그래밍 등) 경험
- 리버스 엔지니어링 및 악성코드 분석 경험 
- 다양한 OS(Windows, Linux, macOS)를 동시에 지원하는 멀티 플랫폼 개발 경험 
- 소프트웨어 개발 및 배포 관점에서 Dependency에 대한 이해 
- C#, Python 등 타 언어 활용 경험
 - 생성형 AI(ChatGPT, Claude Code 등)를 활용해 개발/업무 생산성을 높여본 경험이 있는 분
 - 반복 작업을 자동화하고 효율화하는 데 관심이 있는 분",[],서울특별시 서초구 반포대로 3 이스트빌딩
356350,872,에이블리코퍼레이션,백엔드 엔지니어 (시니어),"[함께 할 업무예요]
• 유저들이 사용하는 에이블리 앱의 커머스 백엔드 서비스를 개발해요.
• 에이블리 셀러들이 사용하는 플랫폼 서비스, Open API를 개발해요.
• 에이블리 팀원들이 플랫폼 운영을 위해 사용하는 백오피스 서비스를 개발해요.
• 트래픽 증가에 대응할 수 있는 안정적인 시스템을 설계, 개발, 그리고 운영하는 역할을 담당해요.
• 에이블리의 신규 서비스들을 설계하고 개발해요.","[이런 분과 함께 하고 싶어요]
• 에이블리 조직문화에 공감하여, One Team으로 GRIT하게 일하며 Impact를 만들어갈 의지가 있는 분을 찾아요.
• 개발 경력이 7년 이상이거나, 혹은 그에 준하는 역량을 갖고 계신 분을 찾아요. 
• 웹 프레임워크(Django, Spring 등)과 RDBMS를 사용해서 대규모 서비스를 구축하고 운영해보신 분을 찾아요.
• 대용량 트래픽을 안정적으로 운영해본 경험이 있는 분을 찾고 있어요.","• 고가용성, 확장 가능한 시스템 아키텍쳐를 설계하고 개발한 경험이 있다면 더 좋아요.
• 운영중인 서비스를 마이크로서비스 아키텍처로 마이그레이션 해본 경험, 또는 MSA 환경에서 개발해본 경험이 있으신 분이면 더 좋아요.
• 컨테이너를 사용한 서비스 개발 및 운영 경험이 있으신 분이면 더 좋아요.
• 클라우드 환경(AWS, GCP 등)에서의 개발 경험이 있으신 분이면 더 좋아요.

[함께할 동료의 한마디]
• 탄탄한 커머스 코어 기능을 개발해 볼 수 있어요!
    • 에이블리의 유저는 상품 구매 주문을 더 빠르게 진행하고, 셀러는 더 쉽게 상품을 등록하며, 에이블리 구성원들이 어드민 시스템을 더 효율적으로 활용하실 수 있도록 하는 것을 목표로 달려가고 있는데요. 이를 위해 다양한 카테고리 별 최적화된 운영 시스템을 구축하고 반복되는 이슈를 자동화하여 각 스쿼드가 본질적인 문제 해결에 더 집중할 수 있도록 커머스 플랫폼으로의 확장 기반을 다지고 여정을 함께 할 수 있어요!

• 기획부터 참여하며 비즈니스 임팩트를 같이 고민할 수 있어요!
    • 에이블리는 개발을 잘하고, 좋은 기술을 만들어서 성공해야겠다는 관점보다는, 문제를 해결하고 사업의 성장을 위해서 무엇을 하면 좋을지 치열하게 고민하는 문화가 잘 잡혀있어요. 이러한 문화와 에이블리 팀의 미션을 근거로 도메인, 사용자와의 대화, 비즈니스 설계에도 깊게 참여하여, 엔지니어가 직접 비즈니스 임팩트를 만들어낼 수 있답니다!

[이런 기술을 활용해요]
• Python/Django, Kotlin/Spring
• Mysql, Redis, ScyllaDB, Kafka, Elasticsearch
• Github Action, Argocd
• Datadog, Grafana, Sentry",[],"서울특별시 서초구 강남대로 465, 교보타워 6,9층"
356331,872,카닥,백엔드 개발자 (3-6년),"• 서비스에서 사용되는 API와 DB 설계 및 개발
• 재사용 가능한 코드와 테스트 코드 작성을 통해 서비스 개선 및 유지보수성 향상
• 시스템 퍼포먼스 최적화
• 카닥 서비스 인프라스트럭처 관리
• 데일리 코드 리뷰를 통한 구성원 간 지식 전파 및 공동 책임","• 백엔드 개발 경력 3 ~ 6년 또는 그에 준하는 경험
• AI 에이전트 코딩 도구 사용 경험
• Node.js, TypeScript 혹은 Strongly-typed 언어 1개 이상에 대한 깊은 이해와 경험
• 하나의 모듈에 대한 설계 및 구현 경험
• 관계형 데이터베이스 기반의 데이터 설계 및 개선 경험 (MySQL or PostgreSQL)
• RESTful or GraphQL 기반의 API 설계 및 구현 경험","• DX(Developer Experience) 개선에 적극적이신 분
• GraphQL 기반 서비스 개발/운영 경험
• AWS 인프라 운영 경험
• 팀원 전체가 매일 참여하는 코드 리뷰 문화 경험
• 새로운 기술에 대한 호기심을 기반으로 빠르게 적응 가능하신 분","['Git', 'GitHub', 'Android', 'iOS', 'MongoDB', 'MySQL', 'React', 'Redis', 'Java', 'Kotlin', 'Node.js', 'PHP', 'Swift', 'TypeScript', 'AWS', 'C++', 'Docker', 'Spring Framework', 'React.js', 'React Native']","서울 서초구 강남대로53길 8, 3층"
